Time_hr,Q_true,WHP_true,FLP_true,BHP_true,Q_target,Q_achievable,OilRate_bbl_hr,WHP_psi,FLP_psi,BHP_psi,Q_seen,WHP_seen,FLP_seen,BHP_seen,Choke_pct,Choke_cmd,dChoke,u_tracking_error,mode,active_constraints,u_ss,n_feasible,n_candidates,bad_tags,WHT_F,AP_psi,Pr_psi,water_cut
1.0,124.45808705108348,250.90101984776663,175.00644723693134,3032.1975702624763,130.0,129.96422801672762,124.27930534441961,250.63732775124993,175.26282409783872,3032.0574091648623,123.84063441022076,251.95396372526585,175.85587448536364,3032.2016263855544,47.25,47.25,2.25,0.0,TRACKING,,48.25,451,451,,148.6271499433024,280.1950248015585,3568.5,0.0
2.0,125.26216061524647,250.38645532491768,174.61508541482647,3030.4633901209363,130.0,130.00059903014824,125.7102919850004,249.46279292543062,175.32003236344124,3030.2223097205474,124.27930534441961,250.63732775124993,175.26282409783872,3032.0574091648623,48.25,48.25,1.0,0.0,TRACKING,,48.300000000000004,451,451,,148.7088339121694,280.4809186925929,3568.2,0.0
3.0,125.9893859260421,249.86509560446254,174.24371275044487,3028.735308547884,130.0,130.0215862584428,126.3976129980066,249.79681243747413,174.0731183952612,3029.893083944378,125.7102919850004,249.46279292543062,175.32003236344124,3030.2223097205474,48.5,48.5,0.25,0.0,TRACKING,,48.300000000000004,451,451,,148.79093849671506,280.7682847385027,3567.8999999999996,0.0
4.0,126.58007503580605,249.37818845245909,173.92319724963738,3027.154301599557,130.0,130.00950166574796,127.07478315232412,249.27692351711235,173.8544434692808,3028.86854812658,126.3976129980066,249.79681243747413,174.0731183952612,3029.893083944378,48.5,48.5,0.0,0.0,TRACKING,,48.300000000000004,451,451,,148.86696266653757,281.0343693328815,3567.5999999999995,0.0
5.0,127.05551512162995,248.92239350850622,173.64657434194723,3025.709955725232,130.0,129.99240741772928,126.53331073646164,248.16520175664053,173.82431618018452,3024.033541166012,127.07478315232412,249.27692351711235,173.8544434692808,3028.86854812658,48.5,48.5,0.0,0.0,TRACKING,,48.300000000000004,451,451,,148.9371965410885,281.28018789380974,3567.2999999999993,0.0
6.0,127.43366924923203,248.49469380455878,173.40783321128063,3024.3925995610325,130.0,129.98863952635134,126.2814648951612,248.0876669725861,173.1974143097789,3021.4095933674516,126.53331073646164,248.16520175664053,173.82431618018452,3024.033541166012,48.5,48.5,0.0,0.0,TRACKING,,48.400000000000006,451,451,,149.00191605462732,281.5067061911956,3566.999999999999,0.0
7.0,127.72969542846243,248.09236445405756,173.20178618521217,3023.1932510551546,130.0,129.99253683126273,126.83421709802461,248.11068336752996,173.60554835073967,3022.6104208602533,126.2814648951612,248.0876669725861,173.1974143097789,3021.4095933674516,48.5,48.5,0.0,0.0,TRACKING,,48.550000000000004,451,451,,149.0613836477469,281.7148427671142,3566.699999999999,0.0
8.0,128.02774231882123,247.67272745755193,172.9902994319077,3021.9628088126747,130.0,129.97035170186618,127.58158470111591,247.8652243619259,173.31305554514515,3021.2127823164533,126.83421709802461,248.11068336752996,173.60554835073967,3022.6104208602533,48.75,48.75,0.25,0.0,TRACKING,,48.650000000000006,451,451,,149.12232738219632,281.9281458376871,3566.3999999999987,0.0
9.0,128.25608617610402,247.27775296209307,172.80777446668867,3020.8443472808194,130.0,130.03011230622403,128.58288686085655,247.79919070038454,172.7146440703949,3018.8105584258656,127.58158470111591,247.8652243619259,173.31305554514515,3021.2127823164533,48.75,48.75,0.0,0.0,TRACKING,,48.75,451,451,,149.17819956387137,282.1236984735498,3566.0999999999985,0.0
10.0,128.42557759711877,246.90504841032265,172.65024515382322,3019.8299544435304,130.0,130.02926602709888,128.63416795622808,247.02882128080407,173.1447108996097,3016.618502496517,128.58288686085655,247.79919070038454,172.7146440703949,3018.8105584258656,48.75,48.75,0.0,0.0,TRACKING,,48.75,451,451,,149.2292409695653,282.3023433934785,3565.7999999999984,0.0
11.0,128.54537272390806,246.5524528707725,172.51428849506104,3018.9122822597224,130.0,129.99621057165805,128.14840496569474,246.13336939041466,171.73398181425625,3019.228368647715,128.63416795622808,247.02882128080407,173.1447108996097,3016.618502496517,48.75,48.75,0.0,0.0,TRACKING,,48.75,451,451,,149.27568059616584,282.4648820865805,3565.499999999998,0.0
12.0,128.69429708218644,246.1780109461152,172.36324248892743,3017.9442567496144,130.0,130.0421121453518,129.01097960968374,245.8086159303773,172.98678367245068,3019.9990675912654,128.14840496569474,246.13336939041466,171.73398181425625,3019.228368647715,49.0,49.0,0.25,0.0,TRACKING,,48.85,451,451,,149.32420135619702,282.6347047466896,3565.199999999998,0.0
13.0,128.79665247131507,245.82391879091023,172.2328812885911,3017.069814565676,130.0,130.01892531189924,129.17307835861638,246.02477233663072,172.662932592593,3013.7398649668185,129.01097960968374,245.8086159303773,172.98678367245068,3019.9990675912654,49.0,49.0,0.0,0.0,TRACKING,,48.85,451,451,,149.36823938564376,282.7888378497532,3564.899999999998,0.0
14.0,128.85967660692037,245.48820135640827,172.12037223927473,3016.282355433744,130.0,129.99172632473343,129.2280344018703,245.78958977317498,171.32489887956038,3017.14993068888,129.17307835861638,246.02477233663072,172.662932592593,3013.7398649668185,49.0,49.0,0.0,0.0,TRACKING,,48.85,451,451,,149.40800663746228,282.928023231118,3564.5999999999976,0.0
15.0,128.88947689388755,245.16907479632528,172.0232706005554,3015.5757496072483,130.0,130.0406045030625,128.73922408586157,245.55983614435613,171.82569261611846,3015.5301474631256,129.2280344018703,245.78958977317498,171.32489887956038,3017.14993068888,49.0,49.0,0.0,0.0,TRACKING,,48.900000000000006,451,451,,149.44370468953971,283.052966413389,3564.2999999999975,0.0
16.0,128.89120692210918,244.86492795453754,171.93946642392012,3014.9443043468286,130.0,130.00111397926815,129.09691783249977,244.42679711016544,172.2088349156013,3014.6818963755195,128.73922408586157,245.55983614435613,171.82569261611846,3015.5301474631256,49.0,49.0,0.0,0.0,TRACKING,,48.95,451,451,,149.4755252503744,283.1643383763104,3563.9999999999973,0.0
17.0,128.86921540259596,244.57430564512984,171.86713870510766,3014.3827327881263,130.0,130.01738826942122,129.1647049768035,244.31338689196144,172.35592939958255,3015.8957377342,129.09691783249977,244.42679711016544,172.2088349156013,3014.6818963755195,49.0,49.0,0.0,0.0,TRACKING,,49.0,451,451,,149.50365064009014,283.2627772403155,3563.699999999997,0.0
18.0,128.82717184735847,244.29589355126097,171.8047158150007,3013.8861250275945,130.0,130.04075555627062,128.72035683252687,244.61187212980778,172.37160563761208,3018.3640638113393,129.1647049768035,244.31338689196144,172.35592939958255,3015.8957377342,49.0,49.0,0.0,0.0,TRACKING,,49.050000000000004,451,451,,149.52825424798772,283.34888986795704,3563.399999999997,0.0
19.0,128.76817262449447,244.02850458611434,171.75084134925936,3013.449921268312,130.0,129.99592075314717,127.82402680223034,244.4700704919256,171.9601221780904,3013.2152693178464,128.72035683252687,244.61187212980778,172.37160563761208,3018.3640638113393,49.0,49.0,0.0,0.0,TRACKING,,49.1,451,451,,149.54950096777765,283.42325338722173,3563.0999999999967,0.0
20.0,128.76561120261778,243.73160469791418,171.6705857104845,3012.930265418375,130.0,130.00616634553387,128.16161224163153,244.36019900465075,171.10280361343442,3014.3476290827116,127.82402680223034,244.4700704919256,171.9601221780904,3013.2152693178464,49.25,49.25,0.25,0.0,TRACKING,,49.25,451,451,,149.57403849787855,283.50913474257493,3562.7999999999965,0.0
21.0,128.73984340764434,243.4475902029317,171.6013205794674,3012.4728244974394,130.0,129.99610870012273,129.52096420536597,242.64775555890597,171.46518755124993,3009.199782453649,128.16161224163153,244.36019900465075,171.10280361343442,3014.3476290827116,49.25,49.25,0.0,0.0,TRACKING,,49.35,451,451,,149.5952182354228,283.5832638239798,3562.4999999999964,0.0
22.0,128.69445775965193,243.17520861447935,171.54154087491267,3012.0732353287667,130.0,130.0233873570307,128.84089022447347,243.93239617981666,172.45214108804015,3007.627949221558,129.52096420536597,242.64775555890597,171.46518755124993,3009.199782453649,49.25,49.25,0.0,0.0,TRACKING,,49.35,451,451,,149.61319700230968,283.64618950808386,3562.199999999996,0.0
23.0,128.70302890471578,242.87399815037404,171.45613750011978,3011.58828626634,130.0,130.02048652636392,128.35805950128315,243.22577069703948,172.16685519356173,3012.641312877036,128.84089022447347,243.93239617981666,172.45214108804015,3007.627949221558,49.5,49.5,0.25,0.0,TRACKING,,49.400000000000006,451,451,,149.6345934709077,283.72107714817696,3561.899999999996,0.0
24.0,128.68653433982797,242.5861575552242,171.38242958333495,3011.163318142836,130.0,130.02483599176918,128.23884314127355,242.7347233100429,171.37495094289358,3010.653966336866,128.35805950128315,243.22577069703948,172.16685519356173,3012.641312877036,49.5,49.5,0.0,0.0,TRACKING,,49.5,451,451,,149.6527741920652,283.78470967222825,3561.599999999996,0.0
25.0,128.64885251826328,242.31038740583094,171.31881550473523,3010.7941277308128,130.0,130.01829274219784,128.20816985913484,242.50401728380243,171.45736133659983,3010.561667411872,128.23884314127355,242.7347233100429,171.37495094289358,3010.653966336866,49.5,49.5,0.0,0.0,TRACKING,,49.6,451,451,,149.66788898479234,283.83761144677317,3561.2999999999956,0.0
26.0,128.66357094469268,242.00631541023515,171.2300516667152,3010.338109188216,130.0,130.0192456414252,128.53055818087228,241.3638571249653,171.01127261650157,3013.354233366583,128.20816985913484,242.50401728380243,171.45736133659983,3010.561667411872,49.75,49.75,0.25,0.0,TRACKING,,49.7,451,451,,149.68652900477886,283.902851516726,3560.9999999999955,0.0
27.0,128.65214210899006,241.71595720357362,171.15344348112365,3009.940250428895,130.0,129.981163861284,128.53780715487045,240.99610854515456,171.75394274425173,3011.2659139501025,128.53055818087228,241.3638571249653,171.01127261650157,3013.354233366583,49.75,49.75,0.0,0.0,TRACKING,,49.75,451,451,,149.70207640857956,283.9572674300284,3560.6999999999953,0.0
28.0,128.61861294143225,241.43798003435393,171.08732630739001,3009.596478774194,130.0,130.03165844818466,129.88346515860744,241.46923611904978,170.87970324681675,3005.9773670272552,128.53780715487045,240.99610854515456,171.75394274425173,3011.2659139501025,49.75,49.75,0.0,0.0,TRACKING,,49.85,451,451,,149.71467493341854,284.00136226696486,3560.399999999995,0.0
29.0,128.56639828541196,241.17118016496718,171.0302634670582,3009.303012023108,130.0,130.0201074881557,129.36070130745028,242.45593592146244,170.66084274530746,3007.6852929225474,129.88346515860744,241.46923611904978,170.87970324681675,3005.9773670272552,49.75,49.75,0.0,0.0,TRACKING,,49.800000000000004,451,451,,149.7244612647146,284.03561442650107,3560.099999999995,0.0
30.0,128.49837959590923,240.91447038044083,170.98101502580067,3009.0563377597628,130.0,129.9938666359746,128.85609287511264,240.49929766273414,170.8592637606542,3008.1817435111575,129.36070130745028,242.45593592146244,170.66084274530746,3007.6852929225474,49.75,49.75,0.0,0.0,TRACKING,,49.800000000000004,451,451,,149.73156537964215,284.06047882874753,3559.7999999999947,0.0
31.0,128.416988226286,240.66686870658776,170.9385108505407,3008.8531941351575,130.0,129.9736769147727,128.53216355866124,241.2142779282881,170.94844126591195,3011.150469374608,128.85609287511264,240.49929766273414,170.8592637606542,3008.1817435111575,49.75,49.75,0.0,0.0,TRACKING,,49.85,451,451,,149.7361108739324,284.0763880587634,3559.4999999999945,0.0
32.0,128.39431922932908,240.38866698158586,170.8679148639087,3008.552384811292,130.0,130.00094589801293,128.1423858917288,240.55256624944755,169.90571334862778,3004.9275146443388,128.53216355866124,241.2142779282881,170.94844126591195,3011.150469374608,50.0,50.0,0.25,0.0,TRACKING,,49.95,451,451,,149.7446735552966,284.1063574435381,3559.1999999999944,0.0
33.0,128.35110909391284,240.1217257780586,170.80698655609146,3008.29913486869,130.0,129.97247367167202,128.82865714152192,239.8266510785381,171.06794827165416,3009.6549955057267,128.1423858917288,240.55256624944755,169.90571334862778,3004.9275146443388,50.0,50.0,0.0,0.0,TRACKING,,50.050000000000004,451,451,,149.750602001373,284.12710700480557,3558.899999999994,0.0
34.0,128.29052844626284,239.86494976929197,170.7544019989434,3008.09012865207,130.0,129.9731182343336,129.08389576120493,240.27087929913006,171.21204810651838,3007.810950325409,128.82865714152192,239.8266510785381,171.06794827165416,3009.6549955057267,50.0,50.0,0.0,0.0,TRACKING,,50.1,451,451,,149.75401738770393,284.13906085696374,3558.599999999994,0.0
35.0,128.28507077814263,239.57866077373563,170.67505489294862,3007.784564467017,130.0,130.01216400894606,127.8660996722049,239.21288138487282,170.4554351198187,3004.9599916819843,129.08389576120493,240.27087929913006,171.21204810651838,3007.810950325409,50.25,50.25,0.25,0.0,TRACKING,,50.150000000000006,451,451,,149.76147357479272,284.1651575117745,3558.299999999994,0.0
36.0,128.256260152964,239.3044815538186,170.60657387682997,3007.5271435898,130.0,130.02980727825604,127.92779400369177,239.25819702806436,170.7197992575276,3006.679916614625,127.8660996722049,239.21288138487282,170.4554351198187,3004.9599916819843,50.25,50.25,0.0,0.0,TRACKING,,50.300000000000004,451,451,,149.76633762838412,284.1821816993444,3557.9999999999936,0.0
37.0,128.27731371888666,239.00259707960814,170.51345604976873,3007.1772017247035,130.0,129.98653150057538,127.12310399907469,238.9664556023567,170.61486165393097,3009.888390711313,127.92779400369177,239.25819702806436,170.7197992575276,3006.679916614625,50.5,50.5,0.25,0.0,TRACKING,,50.400000000000006,451,451,,149.7751378897794,284.2129826142278,3557.6999999999935,0.0
